id,occlusion_ratio,n_detections,has_mask,cache_h,cache_w,orig_h,orig_w
bd336fcdbe993481,0.0,0,False,256,341,600,800
c4c52b50f5d49b93,0.020088,14,True,256,316,648,800
c5601b078a26a4da,0.039957,30,True,256,367,558,800
cf0a9978fd1e7de1,0.021154,19,True,256,366,560,800
dd4c362a76aa8415,0.028078,18,True,256,436,466,794
ddd448c4b23c186c,0.026576,22,True,256,341,600,800
de02fed086ee3450,0.012429,9,True,341,256,800,600
e4e1cb70425fa0f3,0.010724,8,True,385,256,800,532
e5e3be6acc255dcd,0.011068,4,True,384,256,800,533
ea2f9079067d5e63,0.0,0,False,256,384,533,800
ec49747413756b85,0.0,2,False,256,341,600,800
ec81c8be49e48e33,0.055333,23,True,256,381,537,800
f76a965acade0d6d,0.012594,23,True,256,384,533,800
fd8baa95d1fd5ea3,0.008087,9,True,256,341,600,800
feab2e3d303cb9d2,0.029566,15,True,392,256,800,523
05f6bb885d58add0,0.117818,35,True,256,384,533,800
2f91a84e16f802cf,0.0,0,False,256,384,533,800
759965c67d802d3d,0.005476,14,True,341,256,799,600
7d2c06b7d84bee80,0.004304,3,True,383,256,800,535
8c92580b6cc8cbf7,0.0,1,False,256,341,600,800
91ff7db6f945c697,0.008556,6,True,256,368,556,800
9fda1739d81d9a0b,0.006358,5,True,427,256,800,480
d6f4825c29aa8a4c,0.039521,27,True,256,341,600,800
1201c2000138b6cf,0.0,2,False,256,341,600,800
3672acad0ef77811,0.0,3,False,256,384,400,600
64a547b0e6538c3f,0.0,0,False,384,256,600,400
880f863e008facac,0.0,0,False,256,384,400,600
b9713a2f178792a6,0.0,1,False,384,256,600,400
df8f717639e95a17,0.0,0,False,384,256,600,400
e6ef35d60b4c168d,0.0,1,False,384,256,600,400
f3f6bfdff56f5a77,0.0,2,False,256,384,400,600
0189fa409b5858a6,0.0,1,False,256,386,398,600
0454b32a2188f512,0.0,0,False,256,384,400,600
05aef0b5b8c49667,0.0,0,False,256,384,400,600
0bdcab2c40665b90,0.0,0,False,341,256,800,600
0fcf1208f199168c,0.0,1,False,384,256,600,400
16e1152271d1e4e4,0.0,0,False,256,384,400,600
1bfee5edc6821964,0.0,1,False,256,384,400,600
1e21106abf936857,0.0,0,False,256,386,531,800
20e2f0d6b127b827,0.0,0,False,256,524,293,600
2417760f0dc63fe5,0.0,0,False,384,256,600,400
24ee271ce2782203,0.0,0,False,256,386,531,800
28498ca963e9d939,0.0,0,False,384,256,600,400
3540e273326f45f3,0.0,0,False,256,384,400,600
361b362c7151e412,0.0,3,False,256,384,400,600
37f14a8662b0f4d8,0.0,0,False,268,256,600,573
386c75a72e646d96,0.0,0,False,384,256,600,400
3aa9267011e374e7,0.0,1,False,256,384,400,600
3ae19f740b9dc427,0.0,0,False,267,256,800,767
3bf2a40b4f29d6d6,0.0,0,False,384,256,600,400
3cba1ee672b7dde0,0.0,0,False,256,384,400,600
415593f73b3d0c20,0.001902,2,True,256,341,601,800
45794c112a919571,0.0,1,False,256,341,600,800
477d1925acb45183,0.0,0,False,384,256,600,400
4c19daf0e0e731c1,0.0,1,False,256,384,400,600
4e6b019cb852dc17,0.0,1,False,256,384,400,600
4e8091ac7c47a992,0.0,2,False,256,384,400,600
516a0b84f259fea8,0.0,0,False,256,533,288,600
5459940925e4b45f,0.0,2,False,256,396,388,600
55e3cbd81dec33b0,0.0,3,False,256,269,571,600
6413456792e38863,0.0,2,False,256,384,400,600
65d4164ec732fcea,0.0,2,False,384,256,600,400
67d3a16f39b88433,0.0,1,False,256,384,400,600
7305b14e5a03a7ce,0.0,1,False,384,256,600,400
78e2f7ea92ba6092,0.0,0,False,256,384,400,600
7aea32b65646bacb,0.0,0,False,384,256,600,400
7c59ba03bcdf0b84,0.0,0,False,256,341,600,800
7c7ff6d273f0a669,0.0,3,False,256,384,400,600
7e90365ae13c66ad,0.0,0,False,256,324,632,800
81b4e085825c3230,0.0,0,False,256,384,400,600
8215871ccd99ecd2,0.0,0,False,268,256,600,573
83dab784f2f2d5bc,0.0,1,False,256,384,400,600
901873f07c0d6eba,0.0,0,False,384,256,600,400
93cc74c2da0df01e,0.0,0,False,256,390,394,600
989e1d3883267c3d,0.0,0,False,384,256,600,400
9c5a0109c1f9673c,0.0,0,False,384,256,600,400
a3818f73eb624790,0.0,1,False,384,256,600,400
a4e4c9638e0bbb03,0.0,0,False,384,256,600,400
a6fc1764c7863160,0.079417,3,True,256,384,400,600
a77159ceb43bdb24,0.0,0,False,256,384,400,600
a8307677bf1e76fa,0.0,0,False,256,384,400,600
b41897d33c2f072e,0.0,0,False,256,384,400,600
b9eb70ae9c7c9c82,0.0,0,False,533,256,600,288
c48c7d0ffc3c280c,0.0,0,False,341,256,800,600
c72a588600476556,0.0,0,False,256,384,400,600
c9fe23e0d5ee9e9a,0.0,0,False,384,256,600,400
cb930664a4889070,0.0,1,False,256,384,400,600
cca9340a14d0f8a0,0.0,0,False,384,256,600,400
d19e2fcc33b72e98,0.0,2,False,384,256,600,400
d6aa7772506cff10,0.0,0,False,268,256,600,574
ed4e694c531ba801,0.0,1,False,256,341,600,800
f23a6dc431f7953f,0.0,1,False,402,256,600,382
f4d24003dfeaac34,0.0,0,False,384,256,600,400
f5c79e36711cf92e,0.0,0,False,266,256,600,577
fe28d04193a4e27b,0.0,3,False,256,384,400,600
17d828f35c39086b,0.005647,1,True,256,341,600,800
26af0baa3fd88dc7,0.0,0,False,384,256,600,400
8d33d2b95ad8980a,0.0,1,False,256,386,531,800
c427c896ccd81d98,0.0,3,False,256,384,400,600
d48759919082b73e,0.0,0,False,256,384,400,600
d855725d4586bad0,0.0,2,False,384,256,600,400
f937f4d1bb3ad2b1,0.0,0,False,256,384,400,600
fb3a354ac77f3448,0.0,0,False,473,256,800,433
168b74e43317bc66,0.299304,22,True,256,341,600,800
3658b77567fff9f3,0.0,2,False,256,341,600,800
56ad3f7f34d5c1ca,0.111821,11,True,452,256,800,453
935618b7f311c8c1,0.0,6,False,365,256,800,561
9b661256226cd1d9,0.283905,9,True,515,256,800,398
afe690cd597fb988,0.067769,11,True,453,256,800,452
ba2afbcf1334849f,0.367899,11,True,256,291,704,800
cfba1ca615ac9437,0.350811,7,True,256,447,458,800
02e9f38d1e3bdaf4,0.137755,4,True,362,256,800,566
03e0a7feb973c03e,0.258744,14,True,327,256,800,627
0695a47f47808938,0.378421,12,True,314,256,800,652
06dba3afeea5a617,0.225404,17,True,300,256,800,682
089676c7b9055563,0.080351,12,True,451,256,800,454
08eedf93b755893c,0.185497,17,True,353,256,800,580
155bc1a12f1330a1,0.230264,9,True,344,256,800,596
164bfc425ff46bca,0.261009,22,True,457,256,800,448
1c669110a06109af,0.0,0,False,256,384,533,800
1d7336a082451e1e,0.0,0,False,341,256,800,600
1dac59d722f7464d,0.0,1,False,256,384,533,800
2a76f09b68a14842,0.0,0,False,256,384,533,800
2dc03aef15e0e4b9,0.043182,5,True,256,384,533,800
2e08ca37a6ed148d,0.427565,20,True,256,300,682,800
322f7f3c0bc51ba6,0.372285,19,True,282,256,800,725
33eef52efa5f460b,0.024984,7,True,256,341,600,800
3418729d1ef01cbb,0.01663,3,True,447,256,800,458
41adb4ad051c351f,0.21811,11,True,470,256,800,436
531855c464f51d22,0.056525,6,True,256,287,713,800
534a127876513bea,0.029358,3,True,256,384,533,800
58bd04243a6dff20,0.0,1,False,256,341,600,800
5e100768ddeea286,0.0,7,False,256,341,600,800
604b099740eb8886,0.497634,20,True,256,279,734,800
639845d70c5e2382,0.154624,11,True,334,256,800,613
67b408a6600da088,0.196817,10,True,296,256,800,693
6b020124a7c43df3,0.0,1,False,256,384,533,800
6d6a3b592fc8971d,0.086722,11,True,433,256,800,473
792697a4bd3122b9,0.0,1,False,256,384,533,800
7d05864b7f6b3259,0.059664,20,True,256,281,728,800
7d69ac7f8f5588c3,0.392685,28,True,256,347,591,800
8f6c9391ac33521d,0.256776,20,True,279,256,800,734
9020b3cf3247bc71,0.030941,2,True,481,256,800,426
907dccf58192c4a2,0.0,0,False,256,341,600,800
95bcfd51674aebda,0.155243,10,True,454,256,800,451
996469ba617a306d,0.147855,7,True,256,295,695,800
9a5fc49132b325f6,0.344308,15,True,462,256,800,443
9bbc0d640ccd7119,0.504301,20,True,256,307,667,800
9c67f4f5ce5a0002,0.347597,20,True,256,265,773,800
a18add178c2cc37f,0.157572,3,True,256,384,533,800
a24d442cb244858e,0.161228,13,True,256,288,712,800
ae65572927ceca05,0.087321,13,True,256,446,459,800
aeaf801847ce01aa,0.110677,6,True,256,264,777,800
b033dbd1b6770ab5,0.112092,4,True,256,368,557,800
b3b1ef7f0f619fc5,0.254285,16,True,413,256,800,496
b48119d5a9563331,0.0,0,False,256,384,533,800
b8374e77b5bb40cf,0.0,0,False,341,256,800,600
b8f300a7793940eb,0.309154,14,True,286,256,800,716
ba469987ac7f9058,0.063833,5,True,384,256,800,533
ba52587d7ebccff6,0.190984,5,True,256,463,442,800
bb56b119ad44f677,0.218134,15,True,406,256,800,504
bfb797b964774478,0.235468,9,True,286,256,800,715
c87a4eb48c47ab78,0.185658,14,True,256,299,684,800
ce0c34c41bb0eacd,0.048819,2,True,440,256,800,465
d2b5f0b5ee38354f,0.0,1,False,256,341,600,800
da0b3820e45df2c4,0.224525,16,True,347,256,800,591
db872f76a47e579b,0.0,0,False,341,256,800,600
e14b407bd7969714,0.0,0,False,341,256,800,600
e30f35ba6b11057d,0.128216,3,True,368,256,800,556
e51ee65af1ee6a8d,0.243327,12,True,281,256,800,730
ec1ea8785c663595,0.289108,12,True,430,256,800,476
eebbcffe9b842659,0.241591,20,True,256,288,711,800
fdaf8fc2d564396e,0.181637,7,True,256,521,393,800
fedfbbbeb3e4d3ca,0.205347,10,True,450,256,800,455
ff92bb49c81d9e7f,0.0,0,False,256,373,549,800
1a73d1d14884292d,0.2164,16,True,399,256,800,513
1f33b8fe6492f193,0.232144,10,True,436,256,800,470
203d012120b60601,0.061437,9,True,441,256,800,464
508b9506e45671f0,0.168223,8,True,415,256,800,494
7f4f142d721be71a,0.0,8,False,387,256,800,529
88abb07b321b964c,0.07546,1,True,256,384,533,800
9778694cb01c8e10,0.086298,11,True,455,256,800,450
aa5685414a95535e,0.0,1,False,256,384,533,800
1e83b7178cab8cc8,0.0,16,False,256,341,600,800
309deca6095278cf,0.0,4,False,341,256,800,600
59e0a83f2f1ee4af,0.0,1,False,341,256,800,600
6c609a31baf35948,0.218773,14,True,341,256,800,600
75113999364b6bd5,0.0,4,False,256,341,600,800
929304f063b6f6c9,0.0,0,False,256,341,600,800
b9a2984377fb5b97,0.0,0,False,341,256,800,600
c2293ea4c84fd076,0.051251,2,True,341,256,800,600
002bd182efc32595,0.0,5,False,256,341,600,800
01b1cea5c8e50ba3,0.0,0,False,256,341,600,800
0273fec20728dfee,0.0,0,False,256,341,600,800
052edea31484ecaf,0.0,3,False,341,256,800,600
0bb3e12b96a416fb,0.0,3,False,256,341,600,800
1503001823e828ba,0.0,0,False,256,341,600,800
15a7de9b3911fca5,0.077403,26,True,256,341,600,800
18b13159b726428a,0.0,0,False,256,341,600,800
2370852d95f57659,0.0,13,False,256,341,600,800
2f5b8f1420f543c2,0.0,0,False,256,341,600,800
31be182b967053e0,0.0,6,False,256,341,600,800
3a2223b33c461def,0.0,0,False,341,256,800,600
3ab7a6b58048b8c9,0.0,0,False,256,341,600,800
3db9c9a85eb5ae6c,0.010264,11,True,341,256,800,600
3f6e6513df2379fc,0.0,17,False,256,341,600,800
48cc99de760639a0,0.0,17,False,256,341,600,800
49eb9999cd1206f0,0.0,1,False,341,256,800,600
4ed07c4e33c0a5b5,0.0,2,False,256,341,600,800
53238ea8701d0daa,0.0,1,False,256,341,600,800
5387355660cd30f3,0.007068,1,True,256,341,600,800
5495261e44eca2cf,0.038868,32,True,341,256,800,600
54dbc70d2fb3aeda,0.0,0,False,256,341,600,800
574814dad8cdec9f,0.0,0,False,256,341,600,800
5fb860794c20cec2,0.0,0,False,256,341,600,800
6021ebb0d872f25c,0.107909,11,True,341,256,800,600
63bcc79bdbb9cb2a,0.0,8,False,341,256,800,600
6543e4d94fe461f0,0.09446,22,True,256,341,600,800
66a74fa915df0785,0.0,2,False,256,341,600,800
6d8e4a47a8a7caa0,0.0,5,False,256,341,600,800
6e211c0eccc1aa00,0.0,0,False,256,341,600,800
74c780feb5f122a3,0.285271,38,True,256,341,600,800
75b532150f442a0a,0.089821,25,True,256,341,600,800
77899c2750fea09f,0.0,0,False,341,256,800,600
7d5a592a61e2e166,0.011421,19,True,256,341,600,800
7e468b6b5776cf8c,0.0,2,False,341,256,800,600
8151a47884791549,0.0,3,False,256,341,600,800
81efc887ab7a0ded,0.0,0,False,256,341,600,800
8394627d9be55a39,0.0,18,False,256,341,600,800
85108af25e1b6323,0.0,8,False,256,341,600,800
8635c15ae1d0cacf,0.252188,13,True,256,341,600,800
97586274acda67a7,0.124462,25,True,256,341,600,800
9b55d2e02671a183,0.0,20,False,341,256,800,600
9c2d5067abd266f7,0.0,3,False,341,256,800,600
9de802891f3d0389,0.0,0,False,256,341,600,800
9e87f86722c74ee1,0.0,2,False,341,256,800,600
a1c1b712d4db09d5,0.0,0,False,341,256,800,600
a4681667b3341433,0.0,18,False,341,256,800,600
a95b38cff019aba5,0.115355,20,True,256,341,600,800
b148d3b2102d8c8d,0.017401,15,True,341,256,800,600
b55be08019dbae4d,0.0,0,False,256,341,600,800
b83e7a9520659864,0.0,0,False,341,256,800,600
c9427d5967742a87,0.007893,12,True,341,256,800,600
c94b78db717a6bce,0.035431,16,True,341,256,800,600
d027992aa206028e,0.34926,29,True,341,256,800,600
d22ab4f6c711afd2,0.0,22,False,256,341,600,800
d338c6eb2b709945,0.0,12,False,256,341,600,800
d9a20f8ab348e2bd,0.07919,21,True,256,341,600,800
dfc8abaa7835a1f9,0.0,0,False,341,256,800,600
e6f377815b1762e2,0.0,16,False,256,341,600,800
e867c464fcba6c49,0.0,25,False,256,341,600,800
eccfa280c3d314f4,0.0,1,False,256,341,600,800
f85f46843d0c08ee,0.0,0,False,256,341,600,800
fb4b428050ad3e43,0.118551,19,True,341,256,800,600
fd2cbd26f8747698,0.0,5,False,341,256,800,600
2088f1d50b5b6fd0,0.0,0,False,256,341,600,800
2dc109649c32d409,0.0,1,False,256,341,600,800
45f5a68e73ad5e66,0.112388,4,True,341,256,800,600
477b8bb4f38f8ec1,0.0,6,False,256,341,600,800
730394ab17194649,0.0,10,False,341,256,800,600
861c9dcc26cb2a3a,0.0,4,False,341,256,800,600
ac65883a4c612333,0.013827,1,True,341,256,800,600
e950ad27eff013aa,0.014537,37,True,341,256,800,600
13510a01dbfd278b,0.019349,21,True,256,385,532,800
1fbc737b1a35fda9,0.105246,22,True,385,256,800,532
254d90c0a22f6e7f,0.0,5,False,256,341,600,800
31375b34d7c1bcb5,0.0,0,False,341,256,800,600
3f9be147209aafb4,0.01152,16,True,256,451,454,800
7cf3ba3a6d67db63,0.0,0,False,256,341,600,800
a496e71c88877a28,0.01244,8,True,256,341,600,800
f65c4ee7710101ed,0.014111,26,True,256,387,529,800
03c68776892d76ce,0.018998,30,True,256,366,560,800
03d8283ab08c825b,0.0,0,False,256,341,600,800
0a6b701cc0c65ec4,0.0,0,False,256,341,600,800
0b6eb775e955cfbc,0.0,0,False,256,341,600,800
0d1d00aff4db4f28,0.0,0,False,256,384,533,800
0d41069f2d9ead9f,0.0,0,False,341,256,800,600
182b612a8c3a017e,0.008247,38,True,256,387,529,800
18631fc8d59d33fa,0.0,0,False,256,341,600,800
1c026ada0c997299,0.0,0,False,256,385,532,800
1f7b97be8d5dacc5,0.0,0,False,256,341,600,800
200cbf5b089aaab0,0.0,0,False,256,341,600,800
2b978c64cbc4fa7b,0.0,0,False,256,384,533,800
2e66c7ac6ce7c024,0.029567,24,True,256,455,450,800
2f1e99890cec626c,0.0,1,False,341,256,800,600
30a8aee784dd81e4,0.0,0,False,685,256,800,299
329e96804533c239,0.0,0,False,341,256,800,600
33eee9581b20d7d8,0.053421,24,True,256,256,799,799
35059a919daf9c49,0.041606,22,True,341,256,600,450
3af568b7ee231b00,0.0,2,False,256,384,533,800
3c299bde01b04c12,0.0,0,False,256,341,600,800
470a5352211374ed,0.0,0,False,256,341,600,799
4a5b31ad8b9626a1,0.0,0,False,256,362,565,800
550db17b0888e0d5,0.060021,32,True,256,334,613,800
5799f13859761a4e,0.0,0,False,256,341,600,800
5db902010df8f121,0.0,0,False,341,256,800,600
5fbc9f1042fbee29,0.032552,17,True,256,384,533,800
62d7a50fef2feca8,0.142167,13,True,385,256,800,532
64aab9812fdaf68b,0.0,2,False,256,341,600,800
6c3be6b1438f2358,0.027488,7,True,256,271,757,800
7458c98221868c34,0.123945,18,True,526,256,800,389
79c77687ec42fc8d,0.0,0,False,256,384,533,800
7e02f042f3dd8603,0.125653,20,True,256,341,600,800
7e53090ff40b1ed0,0.0,0,False,256,384,533,800
7ffc72cff6541da4,0.012756,3,True,384,256,800,533
8dd295d199f7ef71,0.035271,32,True,256,272,753,800
8e3eae5859e54906,0.0,0,False,256,341,600,800
8e99d689af5d275f,0.0,0,False,256,387,529,800
a3c54b5918982c45,0.052829,17,True,256,351,583,800
a8231897959478bc,0.0,0,False,256,384,533,800
af37c030e91bfd77,0.0,0,False,256,341,600,800
b298b5d788e2e6d9,0.030039,31,True,256,384,533,800
b6213ccaa3d036ec,0.0,0,False,256,341,600,800
b8daf3ec5b978546,0.005884,2,True,256,314,653,800
ba8d11d380677ad5,0.029464,20,True,256,385,532,800
bb80133aa8ab25a2,0.014869,4,True,341,256,800,600
bdf041e3cf3c1db2,0.033585,36,True,256,465,440,800
bf5b265ee6cac3fc,0.152334,38,True,256,383,535,800
c29f1abba938f65e,0.126294,24,True,341,256,800,600
c39f96a888c6152d,0.135126,23,True,256,341,600,800
c59bd1c78f1ee9b0,0.0,0,False,256,341,600,800
ce88b8dbf6e40ba7,0.058044,33,True,256,384,533,800
cef06878298f6f3c,0.0,4,False,256,385,532,800
d066f7ecefa76c71,0.0,0,False,256,341,600,800
d2f20c66948b5e66,0.059063,16,True,341,256,800,600
d38ae6ab4bdf315e,0.0,0,False,256,384,533,800
d476bbaf56aad239,0.045959,13,True,384,256,800,533
d5922a4442dbb8b9,0.01157,12,True,256,341,600,800
d84a2ea25e811c05,0.031348,27,True,256,319,643,800
dabef068fea2ca2e,0.0,0,False,256,384,533,800
db9287c805599a88,0.0,0,False,341,256,800,600
dddd0dffa54e4786,0.03634,26,True,256,330,620,800
eed53b49152df09a,0.075287,18,True,384,256,800,533
f6e98de0cc69a2fb,0.039211,21,True,341,256,800,600
fd150aca0b788f13,0.0,0,False,341,256,800,600
1fb9f109fb750ade,0.0,0,False,256,384,533,800
215d0c9d576061d6,0.0,1,False,256,341,600,800
417c4b209a468303,0.006659,3,True,386,256,800,531
44430ad7fd3928d8,0.072613,16,True,455,256,800,450
54fe59d60c64eac9,0.0,0,False,256,355,577,800
656a15ba6a9544b2,0.041296,34,True,341,256,800,600
c94a5f8e21596ac8,0.057219,30,True,256,341,600,799
d08dcce324c1bc6b,0.0,0,False,256,384,533,800
2d78130bdac89526,0.541056,22,True,256,384,533,800
492a003cd5784590,0.29699,15,True,341,256,800,600
502715fe7f71f594,0.398243,21,True,256,341,600,800
5f6018cc3dc14f70,0.350703,29,True,256,341,600,800
789b2ec1c4d810d0,0.436939,24,True,256,341,600,800
ba335baf2fa0274a,0.307688,27,True,256,384,533,800
e256f621df32dd86,0.22253,23,True,256,341,600,800
ec71a48efd6f4be6,0.285775,23,True,256,341,600,800
06d77e42ed9d618b,0.333291,15,True,256,341,600,800
0ad8824e4db3d374,0.118622,26,True,256,384,533,800
19f17c3abb8d4e8f,0.123728,26,True,256,341,600,800
1f08d9c9616cf570,0.677099,27,True,256,341,600,800
206689452b7da35d,0.217982,23,True,256,341,600,800
2826ecb72ad49433,0.170775,7,True,256,341,600,800
2ae52e768c199c89,0.340497,21,True,256,341,600,800
2af23c59fbbade00,0.34816,28,True,256,341,600,800
2c93a03ae424c315,0.308078,25,True,341,256,800,600
2ca1a1ab3c7fd7ba,0.290116,24,True,256,341,600,800
2d0982585e8453c2,0.319018,16,True,256,341,600,800
2e849994c08f032b,0.200073,19,True,256,384,533,800
358d26cf5c5b4ef3,0.573703,35,True,256,341,600,800
3680d1fcca43a208,0.292075,22,True,256,341,600,800
3a0d0eca7bb1e52a,0.184611,19,True,256,384,533,800
3cf1af31ea9c1486,0.285592,25,True,256,341,600,800
42d7a73d4fe99ca0,0.170374,28,True,256,341,600,800
448da9444c15d241,0.669525,27,True,256,384,533,800
4f4009633a3250ff,0.284744,42,True,256,341,600,800
53438515ae12ded9,0.218005,28,True,256,341,600,800
539c3bb39a304be5,0.313344,23,True,256,384,533,800
5d5e5b6314d2ebaa,0.19104,16,True,256,384,533,800
6145141960340644,0.25079,27,True,256,341,600,800
61ebcf23d3775124,0.324921,22,True,256,384,533,800
634a4a240745fd09,0.256793,22,True,341,256,800,600
64aaf066a4165f9c,0.120292,16,True,256,341,600,800
68ae448315fd9570,0.271799,19,True,256,341,600,800
6e311260859c1c2d,0.063497,31,True,256,341,600,800
755b92cfba00dd34,0.245097,31,True,256,341,600,800
81c214bcb3295b3a,0.231133,22,True,256,341,600,800
8d2b923a4fbc780d,0.252396,19,True,256,256,800,800
8d5b3d8af4ce9aa1,0.492657,18,True,256,341,600,800
8ee3863480824d4c,0.351807,23,True,256,384,533,800
933fc65485eb1589,0.240652,25,True,256,341,600,800
97c269c449ab24d8,0.486632,31,True,256,341,600,800
987afc38cc47873a,0.073914,25,True,256,384,533,800
9e259a820d9af710,0.276416,18,True,256,341,600,800
9f24a35ba35f909c,0.273644,26,True,256,341,600,800
a07424e17dafea0d,0.266049,20,True,256,341,600,800
a34c9505fd0f14a2,0.107439,24,True,256,341,600,800
b18ac6c44e25348d,0.323792,29,True,256,384,533,800
b1f3c3704777831e,0.344586,23,True,256,341,600,800
bc580aeeaf3ba349,0.278741,18,True,256,341,600,800
bf15480363df5731,0.384588,25,True,256,341,600,800
bfbb3bd7e384f267,0.323781,21,True,256,384,533,800
c1938a3762ab6a93,0.456138,21,True,256,341,600,800
c2fc70abc0b6e3bf,0.367795,12,True,256,341,600,800
c6e7f6814751a97a,0.217387,18,True,256,341,600,800
c7b5cbf9202586c1,0.068846,27,True,256,341,600,800
cc2f029f4ad4fc01,0.244181,14,True,256,341,600,800
d0e6fe58d2631ac6,0.484924,33,True,256,384,533,800
d54831edb5ccd130,0.249255,29,True,256,341,600,800
e4317149d942ade5,0.185129,14,True,256,341,600,800
e58c3422c2d4c0bd,0.433706,28,True,256,384,533,800
e63357be980b1140,0.167133,17,True,256,341,600,800
e83512b1bc436cfb,0.258546,29,True,256,341,600,800
ec3422d28f86505d,0.327637,20,True,256,384,533,800
ec7a5e840e7bff2a,0.166219,16,True,256,384,533,800
ee5dbe12e1dcd732,0.328663,29,True,256,341,600,800
f07f9c053752d4a0,0.323446,19,True,256,384,533,800
f2f7787be39b9b45,0.345789,26,True,256,341,600,800
f61b518caaa89c5a,0.255395,19,True,256,341,600,800
f77fda1fb99a2598,0.283255,23,True,256,341,600,800
fab76346ee06017d,0.162505,19,True,256,341,600,800
0c9f8148d4cdf25a,0.105245,4,True,256,384,533,800
0d704361f46d9920,0.266862,28,True,256,341,600,800
1ccf48ebdd343404,0.381327,23,True,256,384,533,800
2ef508e8755264b8,0.311492,27,True,256,341,600,800
5573eb868292e5dc,0.41074,29,True,256,341,600,800
a714f549c57091aa,0.323909,34,True,256,341,600,800
edb258ced219914b,0.155691,26,True,256,384,533,800
f0cafbfcbefa2a01,0.203206,12,True,256,384,533,800
0dd5d60a1bb50840,0.0,0,False,341,256,640,480
c93b0d9c6f6c95e1,0.0,0,False,341,256,640,480
d663443aa943666f,0.0,1,False,384,256,640,427
e2b7cc60063b8af8,0.0,1,False,341,256,640,480
e7e2659928f668d5,0.0,0,False,256,341,480,640
e99f8dceb5eef2cb,0.0,1,False,341,256,640,480
ef939a50bf04211a,0.0,0,False,256,341,480,640
fec7b6dff64e62c5,0.0,0,False,256,376,436,640
008811ad61a2ceeb,0.0,0,False,256,341,480,640
0678c3e7a9ce79b9,0.0,0,False,256,340,482,640
06ca988abd894e56,0.0,0,False,341,256,640,480
140ae4d673976666,0.0,0,False,341,256,640,480
1423643ab5ed4519,0.0,1,False,256,341,480,640
17692ef15bf6e66f,0.0,0,False,256,341,480,640
20849b7333bab4a1,0.0,0,False,256,623,263,640
233a688dc149ec30,0.0,0,False,256,385,426,640
2410bae5f0c9508b,0.0,0,False,256,341,480,640
26ce3731b17823cd,0.025259,4,True,256,341,480,640
28d29d4aeffe75c9,0.0,3,False,256,527,311,640
2aa10d4abcecf617,0.0,0,False,256,341,480,640
2bacdda38d1afbca,0.0,0,False,256,341,480,640
304fd7b8178b6351,0.0,0,False,340,256,640,482
32340848348fff41,0.0,0,False,256,284,477,530
33007e89bee6a6f4,0.0,1,False,256,323,508,640
38563a528fed0f31,0.0,0,False,256,385,426,640
3e1c2f24639e7b38,0.092192,1,True,256,341,480,640
42d0eed564276a12,0.0,0,False,256,341,480,640
460ca77b0152dd61,0.0,0,False,256,360,455,640
482359ddad11735e,0.0,0,False,256,464,441,800
523822f702e9cf17,0.0,1,False,256,268,612,640
558652167de1ce12,0.024743,6,True,341,256,640,480
5663a598ae6167d4,0.100151,14,True,263,256,640,624
60cb7023f939ea7f,0.00264,3,True,256,719,285,800
6217f44479c02867,0.0,0,False,256,341,480,640
62725bfec0bf564b,0.0,1,False,256,341,481,640
64f04d042b971e57,0.0,0,False,256,384,427,640
695e125ff8530cd3,0.0,0,False,256,451,363,640
6b4dd57af632cda4,0.0,0,False,256,374,438,640
74a63d213d40c2cd,0.0,0,False,256,384,427,640
77aea4ccb46198e5,0.0,0,False,338,256,640,485
81189d264dd594c7,0.0,0,False,256,341,480,640
81772869bd43fad3,0.0,0,False,256,341,480,640
819effa5ca48cd1d,0.001426,1,True,256,589,348,800
81ccd1d9bae06232,0.0,0,False,256,335,489,640
8bdb654902fbac55,0.0,0,False,256,384,427,640
8e68c5df26d817e5,0.0,0,False,256,287,571,640
937276b2c6deff81,0.0,0,False,256,341,480,640
9a291d235431104e,0.0,1,False,256,341,480,640
9cd4a9af42f67a39,0.028787,6,True,256,341,480,640
ace2c9e7535c31fc,0.0,0,False,256,384,534,800
af4725f7ad2e517a,0.0,0,False,256,341,481,640
b1993d92bc5f15ea,0.0,0,False,256,341,480,640
b41aed06fd224169,0.0,0,False,256,341,480,640
b6f93370cc5d129a,0.0,0,False,341,256,640,480
b86259953de7a5d7,0.0,0,False,256,436,376,640
bc3df1890bd031fb,0.0,2,False,256,391,419,640
bd3fee13f7af0201,0.0,2,False,256,341,480,640
cb0e25eaf7d2c26f,0.0,1,False,256,384,533,800
cd93aa95a6f7c5c4,0.0,0,False,256,429,382,640
d43597897f6b6ab7,0.0,0,False,386,256,640,425
d6cc9c6e5b487da6,0.0,0,False,256,341,480,640
de5e1ae2d3d3e829,0.044275,2,True,341,256,640,480
e39432837765ed14,0.0,0,False,256,342,479,640
e64b57acdbabda85,0.0,0,False,256,341,480,640
ee2a50bf4fd5ac23,0.0,1,False,256,366,448,640
f121feb7adf91764,0.0,0,False,256,347,590,800
f1b87b9cff6c76d5,0.0,0,False,256,341,480,640
f84dc8ecd2f8886b,0.0,1,False,256,341,480,640
fa84791282465175,0.0,0,False,256,324,505,640
fa98f17d51f665e2,0.0,0,False,421,256,640,389
fbbdff21fdd85754,0.0,0,False,256,358,458,640
fbf295e73c476c5b,0.0,0,False,213,800,213,800
09462baa1e4dd065,0.0,0,False,256,385,426,640
125aa5c44e6deddf,0.0,0,False,256,341,480,640
